Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName
2023-04-29 01:00:00+02:00,2023-04-29,01:00:00,02:00:00,Solar,0.0,119,Saturday,April
2023-04-29 06:00:00+02:00,2023-04-29,06:00:00,07:00:00,Solar,7.0,119,Saturday,April
2023-04-29 12:00:00+02:00,2023-04-29,12:00:00,13:00:00,Solar,3460.0,119,Saturday,April
2023-04-29 15:00:00+02:00,2023-04-29,15:00:00,16:00:00,Solar,3673.0,119,Saturday,April
2023-04-30 02:00:00+02:00,2023-04-30,02:00:00,03:00:00,Solar,0.0,120,Sunday,April
2023-04-30 03:00:00+02:00,2023-04-30,03:00:00,04:00:00,Solar,0.0,120,Sunday,April
2023-04-30 06:00:00+02:00,2023-04-30,06:00:00,07:00:00,Solar,11.0,120,Sunday,April
2023-04-30 16:00:00+02:00,2023-04-30,16:00:00,17:00:00,Solar,4414.0,120,Sunday,April
2023-04-30 18:00:00+02:00,2023-04-30,18:00:00,19:00:00,Solar,2110.0,120,Sunday,April
2023-04-30 22:00:00+02:00,2023-04-30,22:00:00,23:00:00,Solar,1.0,120,Sunday,April
2023-03-01 04:00:00+01:00,2023-03-01,04:00:00,05:00:00,Wind,8005.0,60,Wednesday,March
2023-03-01 09:00:00+01:00,2023-03-01,09:00:00,10:00:00,Wind,6075.0,60,Wednesday,March
2023-03-01 21:00:00+01:00,2023-03-01,21:00:00,22:00:00,Wind,7659.0,60,Wednesday,March
2023-03-01 23:00:00+01:00,2023-03-01,23:00:00,24:00:00,Wind,6389.0,60,Wednesday,March
2023-03-02 04:00:00+01:00,2023-03-02,04:00:00,05:00:00,Wind,4829.0,61,Thursday,March
2023-03-02 10:00:00+01:00,2023-03-02,10:00:00,11:00:00,Wind,1949.0,61,Thursday,March
2023-03-02 11:00:00+01:00,2023-03-02,11:00:00,12:00:00,Wind,1824.0,61,Thursday,March
2023-03-02 15:00:00+01:00,2023-03-02,15:00:00,16:00:00,Wind,2796.0,61,Thursday,March
2023-03-03 05:00:00+01:00,2023-03-03,05:00:00,06:00:00,Wind,4245.0,62,Friday,March
2023-03-03 12:00:00+01:00,2023-03-03,12:00:00,13:00:00,Wind,4128.0,62,Friday,March
2023-03-03 16:00:00+01:00,2023-03-03,16:00:00,17:00:00,Wind,4243.0,62,Friday,March
2023-03-03 18:00:00+01:00,2023-03-03,18:00:00,19:00:00,Wind,4767.0,62,Friday,March
2023-03-03 22:00:00+01:00,2023-03-03,22:00:00,23:00:00,Wind,5577.0,62,Friday,March
2023-03-04 12:00:00+01:00,2023-03-04,12:00:00,13:00:00,Wind,3371.0,63,Saturday,March
2023-03-04 13:00:00+01:00,2023-03-04,13:00:00,14:00:00,Wind,3194.0,63,Saturday,March
2023-03-05 06:00:00+01:00,2023-03-05,06:00:00,07:00:00,Wind,1764.0,64,Sunday,March
2023-03-05 13:00:00+01:00,2023-03-05,13:00:00,14:00:00,Wind,748.0,64,Sunday,March
2023-03-05 19:00:00+01:00,2023-03-05,19:00:00,20:00:00,Wind,825.0,64,Sunday,March
2023-03-06 06:00:00+01:00,2023-03-06,06:00:00,07:00:00,Wind,1480.0,65,Monday,March
2023-03-06 08:00:00+01:00,2023-03-06,08:00:00,09:00:00,Wind,1476.0,65,Monday,March
2023-03-07 02:00:00+01:00,2023-03-07,02:00:00,03:00:00,Wind,6462.0,66,Tuesday,March
2023-03-07 09:00:00+01:00,2023-03-07,09:00:00,10:00:00,Wind,6113.0,66,Tuesday,March
2023-03-07 18:00:00+01:00,2023-03-07,18:00:00,19:00:00,Wind,7059.0,66,Tuesday,March
2023-03-07 23:00:00+01:00,2023-03-07,23:00:00,24:00:00,Wind,7288.0,66,Tuesday,March
2023-03-08 12:00:00+01:00,2023-03-08,12:00:00,13:00:00,Wind,13345.0,67,Wednesday,March
2023-03-08 17:00:00+01:00,2023-03-08,17:00:00,18:00:00,Wind,11474.0,67,Wednesday,March
2023-03-08 23:00:00+01:00,2023-03-08,23:00:00,24:00:00,Wind,15203.0,67,Wednesday,March
2023-03-09 02:00:00+01:00,2023-03-09,02:00:00,03:00:00,Wind,14470.0,68,Thursday,March
2023-03-09 03:00:00+01:00,2023-03-09,03:00:00,04:00:00,Wind,14402.0,68,Thursday,March
2023-03-09 13:00:00+01:00,2023-03-09,13:00:00,14:00:00,Wind,13937.0,68,Thursday,March
2023-03-10 22:00:00+01:00,2023-03-10,22:00:00,23:00:00,Wind,3614.0,69,Friday,March
2023-03-11 01:00:00+01:00,2023-03-11,01:00:00,02:00:00,Wind,3093.0,70,Saturday,March
2023-03-11 05:00:00+01:00,2023-03-11,05:00:00,06:00:00,Wind,3953.0,70,Saturday,March
2023-03-11 08:00:00+01:00,2023-03-11,08:00:00,09:00:00,Wind,3697.0,70,Saturday,March
2023-03-12 15:00:00+01:00,2023-03-12,15:00:00,16:00:00,Wind,9850.0,71,Sunday,March
2023-03-12 21:00:00+01:00,2023-03-12,21:00:00,22:00:00,Wind,12492.0,71,Sunday,March
2023-03-13 01:00:00+01:00,2023-03-13,01:00:00,02:00:00,Wind,14125.0,72,Monday,March
2023-03-13 04:00:00+01:00,2023-03-13,04:00:00,05:00:00,Wind,14725.0,72,Monday,March
2023-03-13 07:00:00+01:00,2023-03-13,07:00:00,08:00:00,Wind,14645.0,72,Monday,March
2023-03-13 09:00:00+01:00,2023-03-13,09:00:00,10:00:00,Wind,13886.0,72,Monday,March
2023-03-13 15:00:00+01:00,2023-03-13,15:00:00,16:00:00,Wind,14586.0,72,Monday,March
2023-03-13 16:00:00+01:00,2023-03-13,16:00:00,17:00:00,Wind,14516.0,72,Monday,March
2023-03-13 19:00:00+01:00,2023-03-13,19:00:00,20:00:00,Wind,15061.0,72,Monday,March
2023-03-14 02:00:00+01:00,2023-03-14,02:00:00,03:00:00,Wind,15551.0,73,Tuesday,March
2023-03-14 04:00:00+01:00,2023-03-14,04:00:00,05:00:00,Wind,15401.0,73,Tuesday,March
2023-03-15 03:00:00+01:00,2023-03-15,03:00:00,04:00:00,Wind,4407.0,74,Wednesday,March
2023-03-15 08:00:00+01:00,2023-03-15,08:00:00,09:00:00,Wind,2007.0,74,Wednesday,March
2023-03-15 10:00:00+01:00,2023-03-15,10:00:00,11:00:00,Wind,1439.0,74,Wednesday,March
2023-03-15 17:00:00+01:00,2023-03-15,17:00:00,18:00:00,Wind,1746.0,74,Wednesday,March
2023-03-16 06:00:00+01:00,2023-03-16,06:00:00,07:00:00,Wind,7870.0,75,Thursday,March
2023-03-16 10:00:00+01:00,2023-03-16,10:00:00,11:00:00,Wind,5252.0,75,Thursday,March
2023-03-16 14:00:00+01:00,2023-03-16,14:00:00,15:00:00,Wind,6635.0,75,Thursday,March
2023-03-16 16:00:00+01:00,2023-03-16,16:00:00,17:00:00,Wind,6931.0,75,Thursday,March
2023-03-16 19:00:00+01:00,2023-03-16,19:00:00,20:00:00,Wind,9461.0,75,Thursday,March
2023-03-17 03:00:00+01:00,2023-03-17,03:00:00,04:00:00,Wind,7009.0,76,Friday,March
2023-03-17 04:00:00+01:00,2023-03-17,04:00:00,05:00:00,Wind,6710.0,76,Friday,March
2023-03-17 05:00:00+01:00,2023-03-17,05:00:00,06:00:00,Wind,6613.0,76,Friday,March
2023-03-17 14:00:00+01:00,2023-03-17,14:00:00,15:00:00,Wind,8205.0,76,Friday,March
2023-03-18 00:00:00+01:00,2023-03-18,00:00:00,01:00:00,Wind,6139.0,77,Saturday,March
2023-03-18 03:00:00+01:00,2023-03-18,03:00:00,04:00:00,Wind,7176.0,77,Saturday,March
2023-03-18 05:00:00+01:00,2023-03-18,05:00:00,06:00:00,Wind,7068.0,77,Saturday,March
2023-03-18 10:00:00+01:00,2023-03-18,10:00:00,11:00:00,Wind,6740.0,77,Saturday,March
2023-03-18 12:00:00+01:00,2023-03-18,12:00:00,13:00:00,Wind,7140.0,77,Saturday,March
2023-03-18 19:00:00+01:00,2023-03-18,19:00:00,20:00:00,Wind,4425.0,77,Saturday,March
2023-03-18 23:00:00+01:00,2023-03-18,23:00:00,24:00:00,Wind,3679.0,77,Saturday,March
2023-03-19 04:00:00+01:00,2023-03-19,04:00:00,05:00:00,Wind,2657.0,78,Sunday,March
2023-03-19 06:00:00+01:00,2023-03-19,06:00:00,07:00:00,Wind,2682.0,78,Sunday,March
2023-03-19 10:00:00+01:00,2023-03-19,10:00:00,11:00:00,Wind,3423.0,78,Sunday,March
2023-03-19 19:00:00+01:00,2023-03-19,19:00:00,20:00:00,Wind,2811.0,78,Sunday,March
2023-03-19 21:00:00+01:00,2023-03-19,21:00:00,22:00:00,Wind,2513.0,78,Sunday,March
2023-03-20 02:00:00+01:00,2023-03-20,02:00:00,03:00:00,Wind,1541.0,79,Monday,March
2023-03-20 06:00:00+01:00,2023-03-20,06:00:00,07:00:00,Wind,2566.0,79,Monday,March
2023-03-20 07:00:00+01:00,2023-03-20,07:00:00,08:00:00,Wind,2702.0,79,Monday,March
2023-03-20 15:00:00+01:00,2023-03-20,15:00:00,16:00:00,Wind,2364.0,79,Monday,March
2023-03-20 19:00:00+01:00,2023-03-20,19:00:00,20:00:00,Wind,1450.0,79,Monday,March
2023-03-20 21:00:00+01:00,2023-03-20,21:00:00,22:00:00,Wind,1977.0,79,Monday,March
2023-03-21 06:00:00+01:00,2023-03-21,06:00:00,07:00:00,Wind,4201.0,80,Tuesday,March
2023-03-21 07:00:00+01:00,2023-03-21,07:00:00,08:00:00,Wind,4499.0,80,Tuesday,March
2023-03-21 10:00:00+01:00,2023-03-21,10:00:00,11:00:00,Wind,3909.0,80,Tuesday,March
2023-03-22 00:00:00+01:00,2023-03-22,00:00:00,01:00:00,Wind,9500.0,81,Wednesday,March
2023-03-22 02:00:00+01:00,2023-03-22,02:00:00,03:00:00,Wind,9538.0,81,Wednesday,March
2023-03-22 08:00:00+01:00,2023-03-22,08:00:00,09:00:00,Wind,9997.0,81,Wednesday,March
2023-03-22 09:00:00+01:00,2023-03-22,09:00:00,10:00:00,Wind,10520.0,81,Wednesday,March
2023-03-22 11:00:00+01:00,2023-03-22,11:00:00,12:00:00,Wind,11327.0,81,Wednesday,March
2023-03-22 21:00:00+01:00,2023-03-22,21:00:00,22:00:00,Wind,13374.0,81,Wednesday,March
2023-03-22 22:00:00+01:00,2023-03-22,22:00:00,23:00:00,Wind,12884.0,81,Wednesday,March
2023-03-23 07:00:00+01:00,2023-03-23,07:00:00,08:00:00,Wind,11479.0,82,Thursday,March
2023-03-23 15:00:00+01:00,2023-03-23,15:00:00,16:00:00,Wind,11721.0,82,Thursday,March
2023-03-23 20:00:00+01:00,2023-03-23,20:00:00,21:00:00,Wind,13957.0,82,Thursday,March
2023-03-24 00:00:00+01:00,2023-03-24,00:00:00,01:00:00,Wind,13325.0,83,Friday,March
2023-03-24 08:00:00+01:00,2023-03-24,08:00:00,09:00:00,Wind,11347.0,83,Friday,March
2023-03-24 20:00:00+01:00,2023-03-24,20:00:00,21:00:00,Wind,14954.0,83,Friday,March
2023-03-25 03:00:00+01:00,2023-03-25,03:00:00,04:00:00,Wind,15433.0,84,Saturday,March
2023-03-25 04:00:00+01:00,2023-03-25,04:00:00,05:00:00,Wind,15210.0,84,Saturday,March
2023-03-25 11:00:00+01:00,2023-03-25,11:00:00,12:00:00,Wind,13682.0,84,Saturday,March
2023-03-26 00:00:00+01:00,2023-03-26,00:00:00,01:00:00,Wind,8230.0,85,Sunday,March
2023-03-26 12:00:00+02:00,2023-03-26,12:00:00,13:00:00,Wind,13629.0,85,Sunday,March
2023-03-26 19:00:00+02:00,2023-03-26,19:00:00,20:00:00,Wind,8095.0,85,Sunday,March
2023-03-27 01:00:00+02:00,2023-03-27,01:00:00,02:00:00,Wind,8245.0,86,Monday,March
2023-03-27 11:00:00+02:00,2023-03-27,11:00:00,12:00:00,Wind,3250.0,86,Monday,March
2023-03-27 15:00:00+02:00,2023-03-27,15:00:00,16:00:00,Wind,3702.0,86,Monday,March
2023-03-28 01:00:00+02:00,2023-03-28,01:00:00,02:00:00,Wind,2221.0,87,Tuesday,March
2023-03-28 07:00:00+02:00,2023-03-28,07:00:00,08:00:00,Wind,5302.0,87,Tuesday,March
2023-03-28 08:00:00+02:00,2023-03-28,08:00:00,09:00:00,Wind,5489.0,87,Tuesday,March
2023-03-28 12:00:00+02:00,2023-03-28,12:00:00,13:00:00,Wind,5045.0,87,Tuesday,March
2023-03-28 19:00:00+02:00,2023-03-28,19:00:00,20:00:00,Wind,5229.0,87,Tuesday,March
2023-03-29 11:00:00+02:00,2023-03-29,11:00:00,12:00:00,Wind,4239.0,88,Wednesday,March
2023-03-29 13:00:00+02:00,2023-03-29,13:00:00,14:00:00,Wind,5626.0,88,Wednesday,March
2023-03-29 15:00:00+02:00,2023-03-29,15:00:00,16:00:00,Wind,6194.0,88,Wednesday,March
2023-03-30 01:00:00+02:00,2023-03-30,01:00:00,02:00:00,Wind,10600.0,89,Thursday,March
2023-03-30 05:00:00+02:00,2023-03-30,05:00:00,06:00:00,Wind,12151.0,89,Thursday,March
2023-03-30 06:00:00+02:00,2023-03-30,06:00:00,07:00:00,Wind,11515.0,89,Thursday,March
2023-03-30 07:00:00+02:00,2023-03-30,07:00:00,08:00:00,Wind,11049.0,89,Thursday,March
2023-03-30 16:00:00+02:00,2023-03-30,16:00:00,17:00:00,Wind,12740.0,89,Thursday,March
2023-03-30 21:00:00+02:00,2023-03-30,21:00:00,22:00:00,Wind,9316.0,89,Thursday,March
2023-03-31 04:00:00+02:00,2023-03-31,04:00:00,05:00:00,Wind,7540.0,90,Friday,March
2023-03-31 08:00:00+02:00,2023-03-31,08:00:00,09:00:00,Wind,8866.0,90,Friday,March
2023-03-31 10:00:00+02:00,2023-03-31,10:00:00,11:00:00,Wind,9026.0,90,Friday,March
2023-03-31 16:00:00+02:00,2023-03-31,16:00:00,17:00:00,Wind,9297.0,90,Friday,March
2023-03-31 18:00:00+02:00,2023-03-31,18:00:00,19:00:00,Wind,9456.0,90,Friday,March
2023-03-31 19:00:00+02:00,2023-03-31,19:00:00,20:00:00,Wind,9490.0,90,Friday,March
2023-03-01 08:00:00+01:00,2023-03-01,08:00:00,09:00:00,Solar,893.0,60,Wednesday,March
2023-03-01 10:00:00+01:00,2023-03-01,10:00:00,11:00:00,Solar,4259.0,60,Wednesday,March
2023-03-01 12:00:00+01:00,2023-03-01,12:00:00,13:00:00,Solar,5883.0,60,Wednesday,March
2023-03-01 17:00:00+01:00,2023-03-01,17:00:00,18:00:00,Solar,1119.0,60,Wednesday,March
2023-03-02 00:00:00+01:00,2023-03-02,00:00:00,01:00:00,Solar,2.0,61,Thursday,March
2023-03-02 03:00:00+01:00,2023-03-02,03:00:00,04:00:00,Solar,3.0,61,Thursday,March
2023-03-02 08:00:00+01:00,2023-03-02,08:00:00,09:00:00,Solar,646.0,61,Thursday,March
2023-03-02 16:00:00+01:00,2023-03-02,16:00:00,17:00:00,Solar,2081.0,61,Thursday,March
2023-03-02 18:00:00+01:00,2023-03-02,18:00:00,19:00:00,Solar,68.0,61,Thursday,March
2023-03-02 22:00:00+01:00,2023-03-02,22:00:00,23:00:00,Solar,1.0,61,Thursday,March
2023-03-03 04:00:00+01:00,2023-03-03,04:00:00,05:00:00,Solar,2.0,62,Friday,March
2023-03-03 09:00:00+01:00,2023-03-03,09:00:00,10:00:00,Solar,1835.0,62,Friday,March
2023-03-04 00:00:00+01:00,2023-03-04,00:00:00,01:00:00,Solar,2.0,63,Saturday,March
2023-03-04 05:00:00+01:00,2023-03-04,05:00:00,06:00:00,Solar,0.0,63,Saturday,March
2023-03-04 16:00:00+01:00,2023-03-04,16:00:00,17:00:00,Solar,2610.0,63,Saturday,March
2023-03-04 18:00:00+01:00,2023-03-04,18:00:00,19:00:00,Solar,126.0,63,Saturday,March
2023-03-04 21:00:00+01:00,2023-03-04,21:00:00,22:00:00,Solar,3.0,63,Saturday,March
2023-03-05 01:00:00+01:00,2023-03-05,01:00:00,02:00:00,Solar,2.0,64,Sunday,March
2023-03-05 12:00:00+01:00,2023-03-05,12:00:00,13:00:00,Solar,5680.0,64,Sunday,March
2023-03-05 15:00:00+01:00,2023-03-05,15:00:00,16:00:00,Solar,4525.0,64,Sunday,March
2023-03-05 16:00:00+01:00,2023-03-05,16:00:00,17:00:00,Solar,3130.0,64,Sunday,March
2023-03-05 17:00:00+01:00,2023-03-05,17:00:00,18:00:00,Solar,1366.0,64,Sunday,March
2023-03-05 21:00:00+01:00,2023-03-05,21:00:00,22:00:00,Solar,3.0,64,Sunday,March
2023-03-05 22:00:00+01:00,2023-03-05,22:00:00,23:00:00,Solar,3.0,64,Sunday,March
2023-03-05 23:00:00+01:00,2023-03-05,23:00:00,24:00:00,Solar,3.0,64,Sunday,March
2023-03-06 05:00:00+01:00,2023-03-06,05:00:00,06:00:00,Solar,2.0,65,Monday,March
2023-03-06 12:00:00+01:00,2023-03-06,12:00:00,13:00:00,Solar,4105.0,65,Monday,March
2023-03-06 16:00:00+01:00,2023-03-06,16:00:00,17:00:00,Solar,2182.0,65,Monday,March
2023-03-06 18:00:00+01:00,2023-03-06,18:00:00,19:00:00,Solar,120.0,65,Monday,March
2023-03-06 21:00:00+01:00,2023-03-06,21:00:00,22:00:00,Solar,2.0,65,Monday,March
2023-03-07 01:00:00+01:00,2023-03-07,01:00:00,02:00:00,Solar,3.0,66,Tuesday,March
2023-03-07 03:00:00+01:00,2023-03-07,03:00:00,04:00:00,Solar,3.0,66,Tuesday,March
2023-03-07 05:00:00+01:00,2023-03-07,05:00:00,06:00:00,Solar,2.0,66,Tuesday,March
2023-03-07 10:00:00+01:00,2023-03-07,10:00:00,11:00:00,Solar,2466.0,66,Tuesday,March
2023-03-07 13:00:00+01:00,2023-03-07,13:00:00,14:00:00,Solar,2619.0,66,Tuesday,March
2023-03-07 16:00:00+01:00,2023-03-07,16:00:00,17:00:00,Solar,1092.0,66,Tuesday,March
2023-03-08 02:00:00+01:00,2023-03-08,02:00:00,03:00:00,Solar,2.0,67,Wednesday,March
2023-03-08 10:00:00+01:00,2023-03-08,10:00:00,11:00:00,Solar,1852.0,67,Wednesday,March
2023-03-08 11:00:00+01:00,2023-03-08,11:00:00,12:00:00,Solar,2398.0,67,Wednesday,March
2023-03-08 16:00:00+01:00,2023-03-08,16:00:00,17:00:00,Solar,1264.0,67,Wednesday,March
2023-03-08 17:00:00+01:00,2023-03-08,17:00:00,18:00:00,Solar,531.0,67,Wednesday,March
2023-03-09 02:00:00+01:00,2023-03-09,02:00:00,03:00:00,Solar,0.0,68,Thursday,March
2023-03-09 09:00:00+01:00,2023-03-09,09:00:00,10:00:00,Solar,1803.0,68,Thursday,March
2023-03-09 11:00:00+01:00,2023-03-09,11:00:00,12:00:00,Solar,3450.0,68,Thursday,March
2023-03-09 12:00:00+01:00,2023-03-09,12:00:00,13:00:00,Solar,3841.0,68,Thursday,March
2023-03-09 18:00:00+01:00,2023-03-09,18:00:00,19:00:00,Solar,149.0,68,Thursday,March
2023-03-09 19:00:00+01:00,2023-03-09,19:00:00,20:00:00,Solar,1.0,68,Thursday,March
2023-03-10 00:00:00+01:00,2023-03-10,00:00:00,01:00:00,Solar,2.0,69,Friday,March
2023-03-10 03:00:00+01:00,2023-03-10,03:00:00,04:00:00,Solar,2.0,69,Friday,March
2023-03-10 09:00:00+01:00,2023-03-10,09:00:00,10:00:00,Solar,1683.0,69,Friday,March
2023-03-10 15:00:00+01:00,2023-03-10,15:00:00,16:00:00,Solar,1961.0,69,Friday,March
2023-03-10 22:00:00+01:00,2023-03-10,22:00:00,23:00:00,Solar,2.0,69,Friday,March
2023-03-11 05:00:00+01:00,2023-03-11,05:00:00,06:00:00,Solar,2.0,70,Saturday,March
2023-03-11 11:00:00+01:00,2023-03-11,11:00:00,12:00:00,Solar,2670.0,70,Saturday,March
2023-03-11 12:00:00+01:00,2023-03-11,12:00:00,13:00:00,Solar,2876.0,70,Saturday,March
2023-03-11 16:00:00+01:00,2023-03-11,16:00:00,17:00:00,Solar,1496.0,70,Saturday,March
2023-03-11 20:00:00+01:00,2023-03-11,20:00:00,21:00:00,Solar,1.0,70,Saturday,March
2023-03-12 09:00:00+01:00,2023-03-12,09:00:00,10:00:00,Solar,2269.0,71,Sunday,March
2023-03-12 10:00:00+01:00,2023-03-12,10:00:00,11:00:00,Solar,3316.0,71,Sunday,March
2023-03-12 14:00:00+01:00,2023-03-12,14:00:00,15:00:00,Solar,3890.0,71,Sunday,March
2023-03-12 15:00:00+01:00,2023-03-12,15:00:00,16:00:00,Solar,3211.0,71,Sunday,March
2023-03-12 18:00:00+01:00,2023-03-12,18:00:00,19:00:00,Solar,138.0,71,Sunday,March
2023-03-12 23:00:00+01:00,2023-03-12,23:00:00,24:00:00,Solar,4.0,71,Sunday,March
2023-03-13 01:00:00+01:00,2023-03-13,01:00:00,02:00:00,Solar,3.0,72,Monday,March
2023-03-13 04:00:00+01:00,2023-03-13,04:00:00,05:00:00,Solar,1.0,72,Monday,March
2023-03-13 05:00:00+01:00,2023-03-13,05:00:00,06:00:00,Solar,1.0,72,Monday,March
2023-03-13 11:00:00+01:00,2023-03-13,11:00:00,12:00:00,Solar,4240.0,72,Monday,March
2023-03-13 22:00:00+01:00,2023-03-13,22:00:00,23:00:00,Solar,2.0,72,Monday,March
2023-03-14 00:00:00+01:00,2023-03-14,00:00:00,01:00:00,Solar,1.0,73,Tuesday,March
2023-03-14 04:00:00+01:00,2023-03-14,04:00:00,05:00:00,Solar,1.0,73,Tuesday,March
2023-03-14 09:00:00+01:00,2023-03-14,09:00:00,10:00:00,Solar,1909.0,73,Tuesday,March
2023-03-14 12:00:00+01:00,2023-03-14,12:00:00,13:00:00,Solar,4103.0,73,Tuesday,March
2023-03-14 16:00:00+01:00,2023-03-14,16:00:00,17:00:00,Solar,2721.0,73,Tuesday,March
2023-03-14 21:00:00+01:00,2023-03-14,21:00:00,22:00:00,Solar,3.0,73,Tuesday,March
2023-03-15 02:00:00+01:00,2023-03-15,02:00:00,03:00:00,Solar,2.0,74,Wednesday,March
2023-03-15 10:00:00+01:00,2023-03-15,10:00:00,11:00:00,Solar,4183.0,74,Wednesday,March
2023-03-15 11:00:00+01:00,2023-03-15,11:00:00,12:00:00,Solar,4987.0,74,Wednesday,March
2023-03-15 13:00:00+01:00,2023-03-15,13:00:00,14:00:00,Solar,5387.0,74,Wednesday,March
2023-03-15 16:00:00+01:00,2023-03-15,16:00:00,17:00:00,Solar,3245.0,74,Wednesday,March
2023-03-15 17:00:00+01:00,2023-03-15,17:00:00,18:00:00,Solar,1648.0,74,Wednesday,March
2023-03-15 18:00:00+01:00,2023-03-15,18:00:00,19:00:00,Solar,292.0,74,Wednesday,March
2023-03-15 22:00:00+01:00,2023-03-15,22:00:00,23:00:00,Solar,5.0,74,Wednesday,March
2023-03-16 06:00:00+01:00,2023-03-16,06:00:00,07:00:00,Solar,2.0,75,Thursday,March
2023-03-16 09:00:00+01:00,2023-03-16,09:00:00,10:00:00,Solar,3862.0,75,Thursday,March
2023-03-16 15:00:00+01:00,2023-03-16,15:00:00,16:00:00,Solar,4573.0,75,Thursday,March
2023-03-16 16:00:00+01:00,2023-03-16,16:00:00,17:00:00,Solar,3124.0,75,Thursday,March
2023-03-16 17:00:00+01:00,2023-03-16,17:00:00,18:00:00,Solar,1421.0,75,Thursday,March
2023-03-17 04:00:00+01:00,2023-03-17,04:00:00,05:00:00,Solar,3.0,76,Friday,March
2023-03-17 07:00:00+01:00,2023-03-17,07:00:00,08:00:00,Solar,250.0,76,Friday,March
2023-03-17 09:00:00+01:00,2023-03-17,09:00:00,10:00:00,Solar,2021.0,76,Friday,March
2023-03-17 10:00:00+01:00,2023-03-17,10:00:00,11:00:00,Solar,2935.0,76,Friday,March
2023-03-17 14:00:00+01:00,2023-03-17,14:00:00,15:00:00,Solar,3726.0,76,Friday,March
2023-03-17 17:00:00+01:00,2023-03-17,17:00:00,18:00:00,Solar,1263.0,76,Friday,March
2023-03-18 08:00:00+01:00,2023-03-18,08:00:00,09:00:00,Solar,1295.0,77,Saturday,March
2023-03-18 11:00:00+01:00,2023-03-18,11:00:00,12:00:00,Solar,4401.0,77,Saturday,March
2023-03-18 12:00:00+01:00,2023-03-18,12:00:00,13:00:00,Solar,4450.0,77,Saturday,March
2023-03-18 14:00:00+01:00,2023-03-18,14:00:00,15:00:00,Solar,3484.0,77,Saturday,March
2023-03-18 15:00:00+01:00,2023-03-18,15:00:00,16:00:00,Solar,2595.0,77,Saturday,March
2023-03-18 16:00:00+01:00,2023-03-18,16:00:00,17:00:00,Solar,1763.0,77,Saturday,March
2023-03-18 21:00:00+01:00,2023-03-18,21:00:00,22:00:00,Solar,2.0,77,Saturday,March
2023-03-19 04:00:00+01:00,2023-03-19,04:00:00,05:00:00,Solar,1.0,78,Sunday,March
2023-03-19 06:00:00+01:00,2023-03-19,06:00:00,07:00:00,Solar,1.0,78,Sunday,March
2023-03-19 09:00:00+01:00,2023-03-19,09:00:00,10:00:00,Solar,1714.0,78,Sunday,March
2023-03-19 14:00:00+01:00,2023-03-19,14:00:00,15:00:00,Solar,3728.0,78,Sunday,March
2023-03-19 21:00:00+01:00,2023-03-19,21:00:00,22:00:00,Solar,2.0,78,Sunday,March
2023-03-20 02:00:00+01:00,2023-03-20,02:00:00,03:00:00,Solar,2.0,79,Monday,March
2023-03-20 05:00:00+01:00,2023-03-20,05:00:00,06:00:00,Solar,1.0,79,Monday,March
2023-03-20 08:00:00+01:00,2023-03-20,08:00:00,09:00:00,Solar,1798.0,79,Monday,March
2023-03-20 12:00:00+01:00,2023-03-20,12:00:00,13:00:00,Solar,6068.0,79,Monday,March
2023-03-20 21:00:00+01:00,2023-03-20,21:00:00,22:00:00,Solar,6.0,79,Monday,March
2023-03-21 04:00:00+01:00,2023-03-21,04:00:00,05:00:00,Solar,1.0,80,Tuesday,March
2023-03-21 11:00:00+01:00,2023-03-21,11:00:00,12:00:00,Solar,3809.0,80,Tuesday,March
2023-03-21 13:00:00+01:00,2023-03-21,13:00:00,14:00:00,Solar,4045.0,80,Tuesday,March
2023-03-21 17:00:00+01:00,2023-03-21,17:00:00,18:00:00,Solar,1402.0,80,Tuesday,March
2023-03-22 03:00:00+01:00,2023-03-22,03:00:00,04:00:00,Solar,2.0,81,Wednesday,March
2023-03-22 05:00:00+01:00,2023-03-22,05:00:00,06:00:00,Solar,1.0,81,Wednesday,March
2023-03-22 07:00:00+01:00,2023-03-22,07:00:00,08:00:00,Solar,438.0,81,Wednesday,March
2023-03-22 08:00:00+01:00,2023-03-22,08:00:00,09:00:00,Solar,1703.0,81,Wednesday,March
2023-03-22 12:00:00+01:00,2023-03-22,12:00:00,13:00:00,Solar,4923.0,81,Wednesday,March
2023-03-22 20:00:00+01:00,2023-03-22,20:00:00,21:00:00,Solar,3.0,81,Wednesday,March
2023-03-23 03:00:00+01:00,2023-03-23,03:00:00,04:00:00,Solar,1.0,82,Thursday,March
2023-03-23 04:00:00+01:00,2023-03-23,04:00:00,05:00:00,Solar,1.0,82,Thursday,March
2023-03-23 17:00:00+01:00,2023-03-23,17:00:00,18:00:00,Solar,929.0,82,Thursday,March
2023-03-23 22:00:00+01:00,2023-03-23,22:00:00,23:00:00,Solar,1.0,82,Thursday,March
2023-03-24 00:00:00+01:00,2023-03-24,00:00:00,01:00:00,Solar,1.0,83,Friday,March
2023-03-24 10:00:00+01:00,2023-03-24,10:00:00,11:00:00,Solar,2369.0,83,Friday,March
2023-03-24 15:00:00+01:00,2023-03-24,15:00:00,16:00:00,Solar,2825.0,83,Friday,March
2023-03-25 05:00:00+01:00,2023-03-25,05:00:00,06:00:00,Solar,0.0,84,Saturday,March
