tenure,MonthlyCharges,Contract,PaymentMethod,PaperlessBilling,charge_ratio,Churn
15,79.4,Month-to-month,Unknown,1,0.9706968933669184,1
60,60.5,Two year,Bank transfer (automatic),0,1.0177548209366392,0
17,25.1,Month-to-month,Credit card (automatic),0,0.8971174127021325,0
16,71.8,Month-to-month,Bank transfer (automatic),1,1.0165389972144847,1
35,20.05,One year,Bank transfer (automatic),0,1.0641254007837548,0
44,88.4,One year,Mailed check,0,1.0059903331962154,1
12,30.25,One year,Credit card (automatic),0,1.0161157024793388,0
1,20.2,Month-to-month,Mailed check,0,1.0,0
28,59.9,One year,Electronic check,1,2.0903836272774425,0
70,25.15,Two year,Unknown,0,1.1024424879295653,0
5,46.0,Month-to-month,Mailed check,0,0.9639130434782608,1
18,101.3,Month-to-month,Credit card (automatic),0,0.9842327520017551,0
70,76.95,Two year,Credit card (automatic),1,0.9820477118722734,0
9,55.3,Month-to-month,Mailed check,1,1.0070323488045008,0
67,92.45,Two year,Bank transfer (automatic),1,0.9913951066732319,0
1,48.45,Month-to-month,Bank transfer (automatic),1,1.0,0
18,19.35,Two year,Mailed check,0,0.8878840080390468,0
4,51.75,Month-to-month,Credit card (automatic),0,0.9714975845410627,1
71,86.7,One year,Bank transfer (automatic),1,1.0038419676072583,0
30,94.4,Month-to-month,Electronic check,1,1.0023658192090394,1
1,55.7,Month-to-month,Mailed check,0,1.0,0
55,84.25,One year,Credit card (automatic),1,0.9905260318316699,0
59,64.65,Month-to-month,Electronic check,1,0.9793149553659206,0
1,70.45,Month-to-month,Mailed check,1,0.9957416607523066,1
7,69.2,Month-to-month,Bank transfer (automatic),1,0.985858794384806,0
45,54.65,Two year,Bank transfer (automatic),0,1.0384060180949475,0
54,24.75,One year,Unknown,1,1.0042274597830154,0
51,70.45,One year,Mailed check,1,0.33853797019162524,0
72,105.0,One year,Credit card (automatic),0,1.002387566137566,0
44,59.85,One year,Bank transfer (automatic),1,0.9888167388167387,0
2,20.05,Month-to-month,Mailed check,0,1.0648379052369077,0
66,92.15,One year,Bank transfer (automatic),1,0.9958894424439729,0
68,44.8,One year,Mailed check,0,0.9794019170168069,0
31,20.9,Two year,Credit card (automatic),0,1.0639759222102176,0
21,95.4,Month-to-month,Bank transfer (automatic),1,1.0108315863032844,0
21,80.35,Month-to-month,Electronic check,0,1.0354698195395147,0
55,85.1,Two year,Bank transfer (automatic),1,0.9951821386603995,0
9,34.7,Month-to-month,Credit card (automatic),1,0.9481268011527378,1
71,115.05,Two year,Bank transfer (automatic),1,0.9813981673614044,0
1,81.1,Month-to-month,Electronic check,1,2.1188078924697686,1
22,19.95,One year,Mailed check,0,0.9876965140123035,0
1,20.55,Month-to-month,Mailed check,0,1.0,1
61,106.6,Two year,Electronic check,1,0.9885891797127303,1
67,70.45,Two year,Bank transfer (automatic),0,1.2465387752507864,0
14,78.85,Month-to-month,Electronic check,0,0.9455566627411904,0
59,106.75,Month-to-month,Electronic check,1,0.992799587186917,1
21,86.55,Month-to-month,Bank transfer (automatic),0,1.0218425903001294,0
4,42.4,Month-to-month,Mailed check,0,0.8632075471698114,0
3,89.45,Month-to-month,Electronic check,1,0.8960313024035773,1
70,24.25,Two year,Bank transfer (automatic),0,1.015699558173785,0
3,97.9,Month-to-month,Electronic check,1,1.0735444330949948,1
21,20.5,One year,Bank transfer (automatic),0,0.9977932636469222,0
20,19.6,Month-to-month,Credit card (automatic),1,0.9085459183673469,0
22,20.25,One year,Bank transfer (automatic),0,1.095959595959596,0
1,55.7,Month-to-month,Mailed check,1,1.0,1
63,70.45,Two year,Mailed check,1,0.29260873973436075,0
70,19.8,Two year,Bank transfer (automatic),0,0.9947691197691197,0
13,79.8,Month-to-month,Electronic check,1,0.938355504144978,1
5,80.2,Month-to-month,Electronic check,0,0.9582294264339152,0
72,70.45,Two year,Credit card (automatic),1,1.684261887863733,0
13,31.65,Month-to-month,Electronic check,1,0.9477457771296633,0
61,94.15,Month-to-month,Credit card (automatic),0,0.9980324386442979,0
1,20.65,Month-to-month,Electronic check,0,1.0,0
56,76.85,Month-to-month,Bank transfer (automatic),1,0.9935286736685567,0
4,20.15,Month-to-month,Mailed check,0,1.0483870967741937,0
35,55.25,Two year,Mailed check,0,0.9950096961861667,0
18,39.05,Month-to-month,Electronic check,1,0.9529805093185375,1
72,82.15,Two year,Bank transfer (automatic),0,0.9779367011564212,0
49,103.0,One year,Bank transfer (automatic),0,1.0236179908856746,0
44,95.1,Month-to-month,Credit card (automatic),1,0.970401969219004,0
3,83.9,Month-to-month,Mailed check,1,1.0623758442590383,1
37,95.15,Month-to-month,Electronic check,1,1.0034937722798993,0
61,79.8,One year,Electronic check,1,1.009655285755372,0
70,74.8,Two year,Credit card (automatic),1,1.01524064171123,0
1,69.85,Month-to-month,Electronic check,1,1.0,1
41,70.45,Month-to-month,Electronic check,0,0.2685177171147155,0
70,78.35,One year,Bank transfer (automatic),0,0.9929711003737807,0
1,53.55,Month-to-month,Mailed check,1,1.0,1
51,19.1,One year,Electronic check,0,1.0345960373678267,0
42,20.0,Two year,Mailed check,0,0.9923214285714285,0
70,93.9,Two year,Bank transfer (automatic),0,1.0009204320705918,1
48,19.95,One year,Bank transfer (automatic),0,1.0489766081871346,0
68,113.15,Two year,Electronic check,1,1.0210288269085803,1
48,70.45,Two year,Credit card (automatic),0,0.3498491838183108,0
26,84.95,Month-to-month,Electronic check,0,0.9823651921945035,1
11,80.5,Month-to-month,Bank transfer (automatic),1,1.0128740824392999,1
1,19.3,Month-to-month,Mailed check,1,1.0,1
27,19.15,One year,Mailed check,0,0.9696354317764241,0
46,91.3,One year,Bank transfer (automatic),1,0.9825110719558074,0
1,49.65,Month-to-month,Mailed check,1,1.0,1
46,54.35,Two year,Credit card (automatic),0,0.984020639174433,1
25,19.15,Month-to-month,Mailed check,1,0.9975979112271542,0
4,88.45,Month-to-month,Electronic check,1,1.0476257772752966,1
13,19.75,Two year,Mailed check,0,1.0350535540408958,0
31,70.45,One year,Credit card (automatic),1,1.1101215687172323,0
23,83.75,Month-to-month,Electronic check,1,0.960389357560026,0
2,19.4,Month-to-month,Mailed check,0,1.5734536082474226,0
65,26.5,Two year,Bank transfer (automatic),0,0.9860957910014514,0
22,90.5,Month-to-month,Unknown,1,0.959618282270216,1
55,19.15,One year,Unknown,0,0.9476382625207691,0
9,94.85,Month-to-month,Mailed check,1,1.0432847185614713,1
7,69.95,Month-to-month,Bank transfer (automatic),1,1.0813846625140406,1
35,40.9,One year,Mailed check,0,0.9665385958784491,0
6,80.25,Two year,Mailed check,1,1.0247144340602283,0
1,48.6,Month-to-month,Credit card (automatic),1,1.0,1
17,70.8,Month-to-month,Electronic check,1,1.0028248587570623,0
10,60.2,Month-to-month,Mailed check,0,0.936046511627907,0
15,55.2,One year,Credit card (automatic),0,1.0441425120772947,0
40,55.8,Month-to-month,Electronic check,1,0.9450492831541218,1
13,54.15,One year,Bank transfer (automatic),0,0.9958803892321898,0
29,80.15,Month-to-month,Bank transfer (automatic),1,0.974573536687676,1
3,75.5,Month-to-month,Electronic check,1,2.0636159871030064,1
58,100.4,Month-to-month,Bank transfer (automatic),1,0.9873952465998076,0
45,62.55,One year,Credit card (automatic),1,0.9934985345057287,0
72,70.45,Two year,Bank transfer (automatic),1,1.0183936598060088,0
68,85.5,One year,Bank transfer (automatic),1,0.9798073615411077,0
1,20.2,Month-to-month,Bank transfer (automatic),1,1.0,1
38,54.5,Month-to-month,Electronic check,0,1.0024384355383873,0
2,20.75,Month-to-month,Mailed check,0,1.0650602409638554,0
11,20.35,Month-to-month,Mailed check,0,0.9615814161268705,0
20,91.0,One year,Bank transfer (automatic),1,1.0217032967032966,0
72,104.8,Two year,Bank transfer (automatic),1,0.9899941687871079,0
3,74.75,Month-to-month,Credit card (automatic),1,1.0234113712374582,1
23,104.05,Month-to-month,Mailed check,1,1.0321542736560598,1
40,51.1,Month-to-month,Electronic check,1,1.0239236790606654,0
62,89.8,Month-to-month,Bank transfer (automatic),1,1.0111268769308142,0
22,20.55,Month-to-month,Electronic check,1,1.0392612253926123,0
11,64.05,Month-to-month,Bank transfer (automatic),0,1.0417287630402385,0
7,74.85,Month-to-month,Electronic check,1,0.9261379902662469,0
13,96.65,Month-to-month,Electronic check,1,0.9904890763659516,1
1,20.05,Month-to-month,Mailed check,0,1.0,1
39,103.45,Month-to-month,Electronic check,1,0.9900608494131935,1
3,25.0,Month-to-month,Mailed check,0,1.0433333333333332,0
58,20.3,Two year,Credit card (automatic),0,0.9610157975199591,0
6,26.35,Month-to-month,Mailed check,0,1.1641366223908918,0
1,19.9,Month-to-month,Electronic check,1,1.0,1
22,54.7,Month-to-month,Mailed check,1,0.9795163702841947,0
14,46.35,Month-to-month,Electronic check,0,1.0289721066420097,1
64,90.25,One year,Credit card (automatic),0,0.9745758310249307,0
1,19.95,Month-to-month,Electronic check,0,1.0,1
6,20.65,Month-to-month,Mailed check,0,0.8821630347054076,0
1,79.6,Month-to-month,Electronic check,0,1.0,1
39,25.45,One year,Bank transfer (automatic),0,0.965644048158783,0
20,19.5,One year,Mailed check,0,1.0337179487179486,0
1,75.9,Month-to-month,Electronic check,1,1.0,1
1,76.2,Month-to-month,Electronic check,0,1.0,1
64,66.15,One year,Credit card (automatic),1,1.0375330687830686,0
1,19.25,Month-to-month,Mailed check,0,1.0,1
46,69.1,Month-to-month,Credit card (automatic),1,0.9966651985150695,0
28,39.1,One year,Electronic check,1,1.0016441359152357,0
33,20.05,Month-to-month,Mailed check,0,1.0117887100430742,0
39,59.8,One year,Electronic check,0,1.004995283423377,0
42,84.3,Month-to-month,Electronic check,1,1.0135005366322092,1
1,48.6,Month-to-month,Electronic check,1,1.0,0
7,79.0,Month-to-month,Electronic check,1,0.9456600361663654,1
70,105.35,Two year,Credit card (automatic),0,1.0186317716455353,0
65,25.1,Two year,Bank transfer (automatic),1,1.0573092246399018,0
1,49.75,Month-to-month,Electronic check,0,1.0,0
18,94.75,Month-to-month,Electronic check,1,0.9920257988859572,0
24,93.0,Month-to-month,Electronic check,1,1.0071908602150539,0
63,71.9,Two year,Bank transfer (automatic),1,0.988851358809634,0
44,77.55,One year,Mailed check,1,1.017261590762558,0
4,19.85,Month-to-month,Electronic check,1,0.7934508816120907,0
1,70.25,Month-to-month,Electronic check,1,1.0,1
37,95.25,Month-to-month,Electronic check,1,0.9403844789671562,0
10,84.6,Month-to-month,Credit card (automatic),1,1.0231087470449172,1
34,25.05,Month-to-month,Bank transfer (automatic),1,1.0011741223435482,0
35,53.15,One year,Credit card (automatic),0,1.037978766294853,0
4,20.15,Month-to-month,Electronic check,0,1.1339950372208438,0
39,101.25,Month-to-month,Electronic check,1,1.0001012978790758,0
43,100.55,One year,Bank transfer (automatic),1,0.995455228799741,0
17,24.1,Month-to-month,Mailed check,0,1.000488162069807,1
61,25.3,Two year,Bank transfer (automatic),0,1.007516361044515,0
49,71.8,One year,Electronic check,0,0.9868824967312831,0
4,19.7,One year,Mailed check,0,1.4949238578680204,0
64,49.85,Two year,Electronic check,0,1.0062531344032095,0
3,69.6,Month-to-month,Mailed check,1,0.9932950191570882,0
1,19.75,Month-to-month,Electronic check,0,1.0,0
40,80.8,One year,Electronic check,0,0.9692914603960396,0
1,70.45,Month-to-month,Electronic check,1,0.8516678495386799,1
8,86.55,Month-to-month,Electronic check,1,0.9382582322357019,1
1,20.85,Month-to-month,Mailed check,1,1.0,1
34,64.2,One year,Bank transfer (automatic),0,0.9649532710280374,0
1,70.45,Month-to-month,Electronic check,0,0.4968062455642299,0
39,50.75,Month-to-month,Unknown,1,1.0162435265883543,1
58,105.5,One year,Credit card (automatic),1,1.0141362967805196,1
45,19.2,Two year,Electronic check,0,1.0459490740740742,0
6,85.15,Month-to-month,Bank transfer (automatic),1,0.9857114895282834,1
43,90.65,One year,Credit card (automatic),1,0.99598506907477,0
41,20.0,Two year,Mailed check,1,1.0729268292682925,0
5,74.65,Month-to-month,Electronic check,1,1.027863362357669,0
72,61.2,Two year,Credit card (automatic),1,0.9963348765432097,0
4,19.95,One year,Mailed check,0,0.8546365914786969,0
9,54.8,Month-to-month,Mailed check,0,0.9180859691808597,0
72,73.45,Two year,Credit card (automatic),1,1.0076771802435518,0
33,70.45,One year,Mailed check,1,0.7565649396735274,0
72,70.45,Two year,Bank transfer (automatic),0,1.1311410772021133,0
22,54.2,Month-to-month,Electronic check,1,0.9667058034216706,1
70,109.5,One year,Electronic check,1,1.001245923026745,1
21,104.4,Month-to-month,Electronic check,0,0.9842866265280057,1
15,85.3,Month-to-month,Electronic check,0,0.9533802266510355,0
29,79.3,Month-to-month,Electronic check,1,1.049941296690873,0
15,76.5,Month-to-month,Bank transfer (automatic),0,1.0070588235294118,0
71,105.1,Month-to-month,Credit card (automatic),1,1.0115249058576006,1
72,25.4,Two year,Bank transfer (automatic),0,0.9893646106736658,0
19,86.85,Month-to-month,Electronic check,1,0.9480350271187469,0
1,19.65,Month-to-month,Unknown,0,1.0,0
1,75.7,Month-to-month,Electronic check,1,1.0,1
2,45.55,Month-to-month,Electronic check,0,0.9264544456641055,0
11,78.1,Month-to-month,Credit card (automatic),1,1.0066930508671867,0
12,19.3,One year,Mailed check,0,0.9876943005181347,0
70,110.5,Two year,Electronic check,1,1.0022042663219135,0
20,90.8,Month-to-month,Electronic check,0,1.074339207048458,1
23,20.3,Month-to-month,Bank transfer (automatic),1,1.0079246091240095,0
49,70.45,Two year,Credit card (automatic),0,1.1763734592488522,0
4,97.95,Month-to-month,Electronic check,1,0.9813680449208779,1
32,108.15,Month-to-month,Credit card (automatic),1,0.9919382801664355,1
2,55.3,Month-to-month,Electronic check,1,0.982368896925859,0
69,56.55,Two year,Credit card (automatic),0,1.012993503248376,0
6,80.5,Month-to-month,Credit card (automatic),1,0.9586956521739131,1
24,19.7,Two year,Mailed check,1,1.044945008460237,0
32,104.05,One year,Credit card (automatic),1,1.0262043488707353,0
27,52.85,Two year,Bank transfer (automatic),0,1.0502470303794806,0
27,104.3,Month-to-month,Bank transfer (automatic),1,1.0183409680053976,1
58,80.65,Month-to-month,Bank transfer (automatic),0,1.027716612865297,0
1,71.35,Month-to-month,Mailed check,1,1.0,1
18,24.65,Two year,Unknown,1,1.0623168807752987,0
47,21.3,Two year,Bank transfer (automatic),1,1.0406552791928878,0
70,110.2,Two year,Electronic check,1,0.9968628467721027,0
13,89.4,Month-to-month,Electronic check,0,0.9743159525038718,1
36,51.05,Month-to-month,Credit card (automatic),0,0.9875938622265753,0
67,19.8,Two year,Mailed check,1,0.9884667571234734,0
10,19.9,Month-to-month,Mailed check,1,1.0022613065326633,0
19,87.3,Month-to-month,Electronic check,1,0.9870983300174835,0
71,19.85,Two year,Unknown,0,0.9411076027956149,0
72,89.4,Two year,Mailed check,1,0.9906397588864032,0
48,20.0,Two year,Mailed check,0,0.9748958333333333,0
1,20.05,Month-to-month,Mailed check,0,1.0,0
18,83.25,Month-to-month,Electronic check,0,1.0751751751751752,0
1,20.6,Month-to-month,Mailed check,0,1.0,1
67,102.9,Two year,Bank transfer (automatic),0,1.0138375179496104,0
69,39.1,Two year,Mailed check,0,1.0302457466918715,0
19,99.95,Month-to-month,Electronic check,1,1.0172191358837315,1
72,114.5,Two year,Mailed check,1,1.0106683648714216,0
38,20.2,Two year,Mailed check,0,0.9587024491922876,0
40,55.8,One year,Electronic check,0,1.0229838709677421,0
61,24.2,Two year,Mailed check,1,0.9790001354829969,0
10,81.0,Month-to-month,Credit card (automatic),1,1.0099382716049383,1
32,72.8,One year,Credit card (automatic),1,1.0014809409340661,0
21,99.85,Month-to-month,Credit card (automatic),1,0.9502587214154565,0
59,99.5,One year,Electronic check,1,1.0033216932118219,0
13,70.15,Month-to-month,Electronic check,1,1.0052634464608805,1
47,20.25,Two year,Credit card (automatic),0,1.08200682952456,0
69,26.0,Two year,Bank transfer (automatic),1,1.0014214046822743,0
2,19.9,Month-to-month,Credit card (automatic),1,0.8467336683417087,0
22,19.05,Month-to-month,Bank transfer (automatic),0,1.0833929849677881,0
15,96.5,Month-to-month,Electronic check,1,0.9618307426597582,0
53,19.85,Two year,Credit card (automatic),0,0.997671213345373,0
28,25.7,Month-to-month,Mailed check,0,1.0208449138410227,0
22,20.3,One year,Mailed check,0,1.0638154948499776,0
1,70.15,Month-to-month,Mailed check,1,1.0,1
16,70.45,Month-to-month,Electronic check,1,1.366261533002129,0
48,39.4,Two year,Mailed check,0,1.0462404822335027,0
30,105.7,Month-to-month,Bank transfer (automatic),1,1.0034058656575213,0
3,70.25,Month-to-month,Electronic check,1,1.0899169632265717,0
57,93.75,Two year,Electronic check,0,1.0527345029239767,0
68,96.55,One year,Credit card (automatic),1,1.002513175130228,1
23,60.0,One year,Bank transfer (automatic),0,0.9761956521739131,0
65,59.8,Two year,Credit card (automatic),1,0.9797272961152559,0
44,90.65,One year,Bank transfer (automatic),1,0.9963771749486035,0
71,109.0,Two year,Bank transfer (automatic),1,0.9900245509755783,0
37,68.1,One year,Credit card (automatic),0,0.983946501567647,0
12,20.4,Month-to-month,Mailed check,0,1.0890522875816995,0
69,81.95,Two year,Bank transfer (automatic),1,0.9906004898709887,0
35,60.55,Month-to-month,Electronic check,0,0.9355196413825645,0
5,65.6,Month-to-month,Bank transfer (automatic),1,1.036280487804878,0
58,82.5,Two year,Bank transfer (automatic),0,1.0089968652037618,0
72,82.3,Two year,Bank transfer (automatic),1,1.0092733225327395,0
72,68.15,Two year,Mailed check,0,0.9800073367571532,0
1,20.3,Month-to-month,Credit card (automatic),0,1.0,0
39,95.55,One year,Electronic check,1,0.9909833755987603,1
53,20.2,One year,Credit card (automatic),0,0.9977115636091913,0
27,89.2,Month-to-month,Electronic check,1,0.9897027071914963,0
1,69.65,Month-to-month,Electronic check,1,1.0,1
1,89.3,Month-to-month,Electronic check,1,1.0,1
18,74.8,Month-to-month,Electronic check,0,1.0680704099821747,0
46,20.2,Two year,Mailed check,1,0.9873547137322429,0
72,84.4,Two year,Credit card (automatic),1,1.0032336097946286,0
36,87.55,Month-to-month,Electronic check,1,0.9766165365822705,1
4,25.15,Month-to-month,Electronic check,1,0.9935387673956263,0
25,19.8,Two year,Credit card (automatic),0,0.96,0
40,50.85,Month-to-month,Electronic check,1,1.0012536873156341,0
